19|IE00BYZK4552|iShares Aut Rob |2.211|6.794|325.4342067|20191022
19|LU1892389757|Wellington Asian |1.654|11.6934|141.4473122|20191022
2|LU0951203180|Fid Pacific Fund |0.802|17.71|47.0447761|20191022
2|LU0968301142|Schroder ISF Front |1.029|154.9677|6.9006497|20191022
2|LU0792901570|Rob QI Gl Dyn Dur |6.168|124.7|51.4128129|20191022
2|LU0927664382|Kempen Int Eu Cr |4.72|27.71|177.0594754|20191022
2|LU0968427327|Schroder Eu Co Bd |2.831|20.0743|146.6183514|20191022
2|IE00BKWQ0G16|SPDR MSCI Eur Fin|1.326|50.10003|27.5174|20191022
2|IE00BGCZ0B53|Vanguard Glob Bd |12.157|116.9956|108.0114386|20191022
2|IE00BGCZ0719|Vanguard Inf Link |13.126|123.9644|110.0692327|20191022
2|NL0011354881|Robeco QI Gl Mul |5.371|134.4|41.5429359|20191022
2|IE00BFRTDD83|Vanguard Gl S C Fd|1.208|173.1099|7.2540902|20191022
2|NL0011309349|Actiam Index |6.812|35.06|201.9607843|20191022
2|NL0011225305|Northern Tr Wld |6.802|14.4083|490.7258971|20191022
2|NL0011515424|Northern Tr Em |1.668|13.0026|133.3532995|20191022
2|LU1254140442|Allianz B Gl Eq Acc|5.534|1315.03|4.3747189|20191022
2|IE00BMMV6Y07|Neuberger B EMD B |3.203|11.78|282.6010545|20191022
2|IE0032875985|Pimco Gl Bd Fund |5.968|28.48|217.8403756|20191022
2|LU1080341818|BNP Flex US |4.501|106.41|43.9696826|20191022
2|IE00B6VHBN16|Pimco Gl Cap Sec |3.149|13.93|234.9852071|20191022
2|IE00BYZK4552|iShares Aut Rob |1.068|6.794|163.3679|20191022
2|LU1449576799|Fidelity Japan Ag Gr|1.592|12.64|130.8998302|20191022
2|LU1549405022|Inv Gl Inv Gr Crp Bd|8.044|10.9641|762.6252495|20191022
2|LU1801825867|JPMorgan Asia |0.771|109.15|7.3420437|20191022
2|LU1892389757|Wellington Asian |0.792|11.6934|70.4451436|20191022
2|null|Liquid|1.358|1|1412|20191022
20|LU1801825867|JPMorgan Asia |2.035|109.15|18.6440678|20191022
20|LU1892389757|Wellington Asian |2.091|11.6934|178.8188209|20191022
20|IE00BDT6FP91|SPDR Gl Con Bd |1.131|29.611|38.1952653|20191022
20|null|Liquid|1.394|1|1394|20191022
20|LU0951203180|Fid Pacific Fund |2.251|17.71|127.1033315|20191022
20|LU0968301142|Schroder ISF Front |2.819|154.9677|18.1908875|20191022
20|IE00BKWQ0G16|SPDR MSCI Eur Fin|3.546|50.10003|70.7784007|20191022
20|IE00B8FHGS14|iShs World Min |3.11|46.18|67.3451711|20191022
20|IE00BP3QZ825|iShs Wld Mom |3.057|40.105|76.2249096|20191022
20|IE00BP3QZ601|iShs World Quality|2.948|34.07|86.527737|20191022
20|IE00BP3QZD73|iShs MSCI World |2.789|30.01|92.9356881|20191022
20|IE00BP3QZB59|iShs Wrld Value |2.717|26.655|101.9320953|20191022
20|NL0011309349|Actiam Index |12.4|35.06|353.6794067|20191022
20|LU1254140442|Allianz B Gl Eq Acc|14.381|1315.03|10.9358722|20191022
20|IE00BMMV6Y07|Neuberger B EMD B |1.152|11.78|97.7928693|20191022
20|NL0011354881|Robeco QI Gl Mul |13.808|134.4|102.7380952|20191022
20|IE00BFRTDD83|Vanguard Gl S C Fd|4.66|173.1099|26.9193154|20191022
20|NL0011225305|Northern Tr Wld |12.531|14.4083|869.7070439|20191022
20|NL0011515424|Northern Tr Em |2.701|13.0026|207.7276852|20191022
20|IE00B6VHBN16|Pimco Gl Cap Sec |1.179|13.93|84.6374731|20191022
20|LU1449576799|Fidelity Japan Ag Gr|4.46|12.64|352.8481013|20191022
20|IE00BYZK4552|iShares Aut Rob |2.84|6.794|418.0158964|20191022
3|LU0951203180|Fid Pacific Fund |1.269|17.71|74.4477612|20191022
3|LU0968301142|Schroder ISF Front |1.636|154.9677|10.9648763|20191022
3|LU0792901570|Rob QI Gl Dyn Dur |4.284|124.7|35.6894357|20191022
3|LU0927664382|Kempen Int Eu Cr |3.275|27.71|122.7927595|20191022
3|LU0968427327|Schroder Eu Co Bd |1.963|20.0743|101.6141702|20191022
3|IE00BKWQ0G16|SPDR MSCI Eur Fin|2.127|50.10003|44.1131|20191022
3|IE00BGCZ0B53|Vanguard Glob Bd |7.94|116.9956|70.5084506|20191022
3|IE00BGCZ0719|Vanguard Inf Link |8.974|123.9644|75.2116782|20191022
3|NL0011354881|Robeco QI Gl Mul |8.381|134.4|64.7864687|20191022
3|IE00BFRTDD83|Vanguard Gl S C Fd|1.849|173.1099|11.0941428|20191022
3|NL0011309349|Actiam Index |10.77|35.06|319.1325015|20191022
3|NL0011225305|Northern Tr Wld |10.751|14.4083|775.2236013|20191022
3|NL0011515424|Northern Tr Em |2.631|13.0026|210.1969562|20191022
3|LU1254140442|Allianz B Gl Eq Acc|8.836|1315.03|6.9806155|20191022
3|IE00BMMV6Y07|Neuberger B EMD B |2.224|11.78|196.1335677|20191022
3|IE0032875985|Pimco Gl Bd Fund |4.142|28.48|151.1014807|20191022
3|LU1080341818|BNP Flex US |3.124|106.41|30.4973946|20191022
3|IE00B6VHBN16|Pimco Gl Cap Sec |2.186|13.93|163.0177515|20191022
3|IE00BYZK4552|iShares Aut Rob |1.695|6.794|259.1894|20191022
3|LU1449576799|Fidelity Japan Ag Gr|2.599|12.64|213.582343|20191022
3|LU1549405022|Inv Gl Inv Gr Crp Bd|5.551|10.9641|526.0242046|20191022
3|LU1801825867|JPMorgan Asia |1.192|109.15|11.349454|20191022
3|LU1892389757|Wellington Asian |1.227|11.6934|108.9698315|20191022
3|null|Liquid|1.374|1|1428|20191022
4|LU0951203180|Fid Pacific Fund |1.737|17.71|101.9701493|20191022
4|LU0968301142|Schroder ISF Front |2.234|154.9677|14.9897081|20191022
4|LU0792901570|Rob QI Gl Dyn Dur |2.334|124.7|19.4654221|20191022
4|LU0927664382|Kempen Int Eu Cr |1.785|27.71|66.9745105|20191022
4|LU0968427327|Schroder Eu Co Bd |1.076|20.0743|55.7484226|20191022
4|IE00BKWQ0G16|SPDR MSCI Eur Fin|2.856|50.10003|59.2758|20191022
4|IE00BGCZ0B53|Vanguard Glob Bd |4.237|116.9956|37.6623492|20191022
4|IE00BGCZ0719|Vanguard Inf Link |4.858|123.9644|40.7504282|20191022
4|NL0011354881|Robeco QI Gl Mul |7.569|134.4|58.5642125|20191022
4|IE00BFRTDD83|Vanguard Gl S C Fd|2.482|173.1099|14.910528|20191022
4|NL0011309349|Actiam Index |14.6|35.06|433.0659537|20191022
4|IE00BP3QZD73|iShs MSCI World |1.638|30.01|56.7637|20191022
4|IE00BP3QZ825|iShs Wld Mom |1.713|40.105|44.4148|20191022
4|IE00BP3QZB59|iShs Wrld Value |1.629|26.655|63.555|20191022
4|IE00BP3QZ601|iShs World Quality|1.684|34.07|51.4011|20191022
4|NL0011225305|Northern Tr Wld |14.666|14.4083|1058.5606824|20191022
4|NL0011515424|Northern Tr Em |3.622|13.0026|289.7202891|20191022
4|LU1254140442|Allianz B Gl Eq Acc|7.885|1315.03|6.2358482|20191022
4|IE00BMMV6Y07|Neuberger B EMD B |1.168|11.78|103.0755712|20191022
4|IE0032875985|Pimco Gl Bd Fund |2.256|28.48|82.3763091|20191022
4|LU1080341818|BNP Flex US |1.709|106.41|16.7029844|20191022
4|IE00B6VHBN16|Pimco Gl Cap Sec |1.191|13.93|88.9053254|20191022
4|IE00BYZK4552|iShares Aut Rob |2.304|6.794|352.6547|20191022
4|LU1449576799|Fidelity Japan Ag Gr|3.479|12.64|286.2478778|20191022
4|LU1549405022|Inv Gl Inv Gr Crp Bd|2.985|10.9641|283.1188927|20191022
4|LU1801825867|JPMorgan Asia |1.596|109.15|15.2106084|20191022
4|LU1892389757|Wellington Asian |1.645|11.6934|146.3020886|20191022
4|IE00B8FHGS14|iShs World Min |1.677|46.18|37.7716|20191022
4|null|Liquid|1.385|1|1441|20191022
5|LU0951203180|Fid Pacific Fund |2.377|17.71|139.5820896|20191022
5|LU0968301142|Schroder ISF Front |2.818|154.9677|18.9094872|20191022
5|IE00BKWQ0G16|SPDR MSCI Eur Fin|3.609|50.10003|74.9032|20191022
5|IE00BGCZ0B53|Vanguard Glob Bd |2.541|116.9956|22.5850147|20191022
5|NL0011354881|Robeco QI Gl Mul |9.671|134.4|74.8201439|20191022
5|IE00BFRTDD83|Vanguard Gl S C Fd|3.146|173.1099|18.8985025|20191022
5|NL0011309349|Actiam Index |18.589|35.06|551.2774807|20191022
5|IE00BP3QZD73|iShs MSCI World |2.046|30.01|70.8944|20191022
5|IE00BP3QZ825|iShs Wld Mom |2.161|40.105|56.0256|20191022
5|IE00BP3QZB59|iShs Wrld Value |2.018|26.655|78.7242|20191022
5|IE00BP3QZ601|iShs World Quality|2.061|34.07|62.889|20191022
5|NL0011225305|Northern Tr Wld |18.685|14.4083|1348.3537289|20191022
5|NL0011515424|Northern Tr Em |4.644|13.0026|371.3716002|20191022
5|LU1254140442|Allianz B Gl Eq Acc|9.767|1315.03|7.722227|20191022
5|IE00BYZK4552|iShares Aut Rob |2.849|6.794|436.0666|20191022
5|LU1449576799|Fidelity Japan Ag Gr|4.42|12.64|363.582343|20191022
5|LU1549405022|Inv Gl Inv Gr Crp Bd|0.961|10.9641|91.1253116|20191022
5|LU1801825867|JPMorgan Asia |2.024|109.15|19.2765211|20191022
5|LU1892389757|Wellington Asian |2.084|11.6934|185.2854037|20191022
5|IE00B8FHGS14|iShs World Min |2.128|46.18|47.9196|20191022
5|null|Liquid|1.401|1|1455|20191022
6|DE0006289473|iShs Gov Ger 1,5-|12.685|85.694|154.6346|20191022
6|IE00BGCZ0B53|Vanguard Glob Bd |59.653|116.9956|532.6381644|20191022
6|NL0011309349|Actiam Index |4.293|35.06|127.9076923|20191022
6|NL0011225305|Northern Tr Wld |4.278|14.4083|310.1359316|20191022
6|NL0011515424|Northern Tr Em |1.026|13.0026|82.3938212|20191022
6|IE00BYZTVV78|iShares Eur Corp B |13.361|5.0258|2777.2328|20191022
6|null|Liquid|4.704|1|4915|20191022
7|IE00BFPM9W02|Vanguard Euro Gov |22.987|130.1206|178.6336265|20191022
7|IE00BFPM9X19|Vanguard Eur Inv |11.435|121.0779|95.5005076|20191022
7|NL0011515440|Northern Tr N Am |8.991|14.9672|607.4451612|20191022
7|NL0011309331|Actiam Index |3.257|31.25|105.3749171|20191022
7|NL0011400346|Northern Tr Eur |5.682|11.2385|511.2545313|20191022
7|NL0011515424|Northern Tr Em |3.351|13.0026|260.6034524|20191022
7|NL0011309323|Actiam Index |9.007|39.05|233.2178086|20191022
7|LU0916238545|BlackRock Eur Agg |34.112|116.59|295.8478984|20191022
7|null|Liquid|1.178|1|1190|20191022
8|IE00BFPM9W02|Vanguard Euro Gov |16.22|130.1206|127.121033|20191022
8|IE00BFPM9X19|Vanguard Eur Inv |8.068|121.0779|67.9554562|20191022
8|NL0011515440|Northern Tr N Am |14.98|14.9672|1020.6717449|20191022
8|NL0011309331|Actiam Index |5.425|31.25|177.0404778|20191022
8|NL0011400346|Northern Tr Eur |9.466|11.2385|858.9600682|20191022
8|NL0011515424|Northern Tr Em |5.584|13.0026|437.9253734|20191022
8|NL0011309323|Actiam Index |15.005|39.05|391.868835|20191022
8|LU0916238545|BlackRock Eur Agg |24.075|116.59|210.589138|20191022
8|null|Liquid|1.177|1|1201|20191022
9|IE00BFPM9W02|Vanguard Euro Gov |9.576|130.1206|75.6856697|20191022
9|IE00BFPM9X19|Vanguard Eur Inv |4.757|121.0779|40.4104048|20191022
9|NL0011515440|Northern Tr N Am |20.867|14.9672|1433.8983286|20191022
9|NL0011309331|Actiam Index |7.557|31.25|248.7060385|20191022
9|NL0011400346|Northern Tr Eur |13.187|11.2385|1206.7592757|20191022
9|NL0011515424|Northern Tr Em |7.778|13.0026|615.2472943|20191022
9|NL0011309323|Actiam Index |20.903|39.05|550.5198614|20191022
9|LU0916238545|BlackRock Eur Agg |14.208|116.59|125.3303777|20191022
9|null|Liquid|1.167|1|1201|20191022
